ingredient_id,ingredient_name_en,ingredient_name_fr,co2_per_kg,water_L_per_kg,energy_MJ_per_kg
ingredient:white_fish_with_mustard_sauce,White fish with mustard sauce,Poisson blanc à la sauce moutarde,18.697775471457,0.6306965272,128.0
ingredient:white_fish_with_tarragon_sauce,White fish with tarragon sauce,Poisson blanc à l'estragon,18.697775471457,0.6306965272,128.0
ingredient:white_fish_with_sorrel_sauce,White fish with sorrel sauce,Poisson blanc sauce oseille,18.697775471457,0.6306965272,128.0
ingredient:fish_in_sauce_frozen,"Fish, in sauce, frozen","Poisson en sauce, surgelé",19.479722844066995,0.8333280519999999,143.0
ingredient:pork_with_caramel_sauce,Pork with caramel sauce,Porc au caramel,14.001198954021996,2.6441791285,72.4
ingredient:boiled_meat_with_vegetables,Boiled meat with vegetables,Pot-au-feu,35.45571145393799,1.7776009665,57.1
ingredient:pork_sausage_stew_with_cabbage_carrots_and_potatoes,"Pork sausage stew with cabbage, carrots and potatoes",Potée auvergnate (chou et porc),6.506464071001,1.1701798005,44.1
ingredient:chicken_with_curry_and_coconut_milk_sauce,Chicken with curry and coconut milk sauce,Poulet au curry et au lait de coco,11.358319806092997,2.8099254125,65.1
ingredient:chicken_basque_style,"Chicken, Basque style",Poulet basquaise,8.965867634742995,2.2211319765,55.9
ingredient:ratatouille_cooked,Ratatouille cooked,Ratatouille cuisinée,2.5396859243330003,4.222259918499999,34.3
ingredient:ravioli_filled_with_meat_in_tomato_sauce_canned,"Ravioli filled with meat, in tomato sauce, canned","Ravioli à la viande, sauce tomate, appertisé",8.2016034391469,1.0062305209000002,31.3
ingredient:dumplings_steamed_with_shrimps_cooked,"Dumplings, steamed, with shrimps, cooked","Ravioli chinois à la vapeur à la crevette, cuit",23.16152517189,92.3118846275,146.0
ingredient:ravioli_filled_with_vegetables_in_tomato_sauce_canned,"Ravioli filled with vegetables, in tomato sauce, canned","Raviolis aux légumes, sauce tomate, appertisés",4.952091588741999,1.044083795,31.9
ingredient:risotto_w_cheeses,"Risotto, w cheeses","Risotto, aux fromages",6.537225284613001,3.6325865615,50.4
ingredient:risotto_w_seafood,"Risotto, w seafood","Risotto, aux fruits de mer",6.537225284613001,3.6325865615,50.4
ingredient:risotto_w_vegetables,"Risotto, w vegetables","Risotto, aux légumes",6.537225284613001,3.6325865615,50.4
ingredient:riste,"Riste (Eggplant, tomatoes, onions)","Riste d'aubergines (aubergines, tomates, oignons)",2.5396859243330003,4.222259918499999,34.3
ingredient:white_rice_cooked_with_vegetables_and_meat,"White rice, cooked, with vegetables and meat","Riz blanc, cuit, avec légumes et viande",5.329245694864,2.653765893200001,43.1
ingredient:white_rice_cooked_with_chicken,"White rice, cooked, with chicken","Riz blanc, cuit, avec poulet",5.8302039848580005,3.0891171572000005,44.9
ingredient:cantonese_rice,Cantonese rice,Riz cantonais,6.197633272203001,4.667867801499999,45.9
ingredient:salmon_with_sorrel,Salmon with sorrel,Saumon à l'oseille,10.748884263143,1.0852809652900002,67.7
ingredient:cheese_souffle,Cheese soufflé,Soufflé au fromage,7.041360338531001,0.7930542945000001,42.8
ingredient:sushi_or_maki_with_seafood_products,Sushi or maki with seafood products,Sushi ou Maki aux produits de la mer,5.335507593556999,8.009979058699999,32.8
ingredient:mutton_tagine,Mutton tagine,Tajine de mouton,55.700257478857,5.4736039315000005,80.6
ingredient:chicken_tagine,Chicken tagine,Tajine de poulet,9.479340803072994,3.1001200465,58.3
ingredient:tartiflette,Tartiflette (cheese fondue),Tartiflette,7.052401090092001,0.9113355242,45.2
ingredient:vegetable_terrine_or_mousse,Vegetable terrine or mousse,Terrine ou mousse de légumes,3.106446242908,0.8396125762,32.8
ingredient:tofu_plain,"Tofu, plain","Tofu, nature",2.008554890719,0.2582897427,27.5
ingredient:provencalstyle_tomato,Provencal-style tomato (breaded tomatoes stuffed with garlic and parsley),Tomate à la provençale,2.805868419672,1.4456050115,34.4
ingredient:stuffed_tomatoes,Stuffed tomatoes,Tomate farcie,6.928554003997,1.1593879752,44.6
ingredient:caenstyle_tripe,Caen-style tripe,Tripes à la mode de Caen,50.697811915208,2.5497531735,83.5
ingredient:caenstyle_tripe_prepacked,"Caen-style tripe, prepacked","Tripes à la mode de Caen, préemballées",50.697811915208,2.5497531735,83.5
ingredient:provencaltype_tripe,Provencal-type tripe (with tomato),Tripes à la tomate ou à la provençale,43.35284955900699,2.0251775535,64.2
ingredient:tap_water,Tap water,Eau du robinet,0.0006841353924,0.0070678704,0.00963
ingredient:schnitzel_soybean_and_wheatbased,"Schnitzel, soybean and wheat-based (vegan)","Bâtonnet pané soja et blé (convient aux véganes ou végétaliens), préemballée",3.575325046371,0.508768382,51.6
ingredient:plantbased_ball_with_wheat_andor_soybean_prepacked,"Plant-based ball with wheat and/or soybean, prepacked","Boulette végétale au soja et/ou blé, préemballée",4.489724592380001,0.7088798740000001,72.4
ingredient:vegetable_ball,Vegetable ball (without meat),Boulettes aux légumes (sans viande),4.553300675078,0.8413753860000001,61.6
ingredient:schnitzel_soybean_wheat_and_cheesebased_cordon_bleustyle,"Schnitzel, soybean, wheat and cheese-based, cordon bleu-style","Escalope panée, soja, blé et fromage, type cordon bleu, préemballée",5.4538488262,0.664350223,50.3
ingredient:soy_patty_or_vegetable_escalope,Soy patty or vegetable escalope,Escalope végétale ou steak à base de soja,4.343536126693,0.624432837,65.5
ingredient:cereal_patty_with_cheese,Cereal patty with cheese (without soybean),"Galette de céréales au fromage (sans soja), préemballé",4.194135403397,0.6394199027999999,36.3
ingredient:cereal_patty_with_vegetables,Cereal patty with vegetables (without soybean),"Galette de céréales aux légumes (sans soja), préemballé",3.2161055759240003,0.9705265358,36.3
ingredient:soybased_patty_provencalstyle,"Soy-based patty, Provencal-style (vegetable steak)",Galette de soja (steak végétal) à la provençale,4.089946439624999,0.6880683540000001,80.7
ingredient:tofu_patty,Tofu patty (vegetable steak),Galette de tofu (steak végétal),4.495187237266999,1.2310716404,40.7
ingredient:plantbased_patty_or_steak_from_wheat_and_vegetables,Plant-based patty or steak from wheat (seitan) and vegetables,"Galette ou pavé au blé (seitan) et légumes, préemballé",3.3188649987930003,1.2613803278,40.1
ingredient:plantbased_patty_or_steak_from_wheat_and_soybean_prepacked,"Plant-based patty or steak from wheat and soybean (vegan), prepacked","Galette ou pavé au blé et soja (convient aux véganes ou végétaliens), préemballé",4.263268842369999,0.62584275,66.6
ingredient:plantbased_patty_or_steak_from_wheat_and_soybean,Plant-based patty or steak from wheat and soybean (not vegan),"Galette ou pavé au blé et soja (ne convient pas aux véganes ou végétaliens), préemballé",5.663669542444,1.217715563,85.4
ingredient:plantbased_patty_or_steak_from_soybean_and_cheese,Plant-based patty or steak from soybean and cheese,"Galette ou pavé au soja et fromage, préemballé",5.101838952533,1.0532339108,41.4
ingredient:soybased_patty_plain_prepacked,"Soy-based patty, plain (vegetable steak), prepacked","Galette ou pavé au soja et légumes, préemballé",4.031354931548998,1.6674921727999998,40.9
ingredient:plantbased_patty_or_steak_from_soybean_cheese_and_vegetables,"Plant-based patty or steak from soybean, cheese and vegetables","Galette ou pavé au soja, fromage et légumes, préemballé",4.341971921682999,0.9686915628,39.7
ingredient:plantbased_patty_or_steak_from_lentil_soybean_and_vegetables,"Plant-based patty or steak from lentil, soybean and vegetables","Galette ou pavé aux lentilles, soja et légumes, préemballé",3.364490322517,0.7868274388,37.1
ingredient:soybased_minced_prepacked,"Soy-based minced, prepacked","Haché végétal à base de soja, préemballé",4.103995414221,0.721519223,85.9
ingredient:wheatbased_nuggets,Wheat-based nuggets (wo soybean),"Nuggets de blé (sans soja), préemballé",3.671432439314,0.5139156735,34.9
ingredient:soybeanbased_nuggets,Soybean-based nuggets,Nuggets de soja,3.5410197506749994,0.5570082394999999,51.4
ingredient:soybean_and_wheatbased_nuggets,Soybean and wheat-based nuggets (vegan),"Nuggets soja et blé (convient aux véganes ou végétaliens), préemballé",3.657474692353,0.5198103065,51.3
ingredient:soybean_and_wheatbased_nuggets,Soybean and wheat-based nuggets (not vegan),"Nuggets soja et blé (ne convient pas aux véganes ou végétaliens), préemballé",3.843624517214,0.6225899235,48.6
ingredient:schnitzel_soybean_and_wheatbased,"Schnitzel, soybean and wheat-based (not vegan)",Pané soja et blé (ne convient pas aux véganes ou végétaliens),3.8977692953789993,0.613635622,46.6
ingredient:celeriac_in_remoulade_sauce_prepacked,"Celeriac in remoulade sauce, prepacked","Céleri rémoulade, préemballé",2.366972838999699,1.3046665259999997,17.6
ingredient:greekstyle_marinated_mushrooms,Greek-style marinated mushrooms,Champignon à la grecque,8.080940182373201,22.094506456799994,58.4
ingredient:caesars_salad,"Caesar's salad (salad, chicken, croûtons, sauce)","Salade César au poulet (salade verte, fromage, croûtos, sauce)",7.8512172790029,1.4058647514999998,46.5
ingredient:prepared_mixed_meatfish_canned_drained_salad,"Prepared mixed meat/fish canned, drained salad","Salade composée avec viande ou poisson, appertisée, égouttée",23.12088655402309,1.1709259309999998,170.0
ingredient:coleslaw_w_sauce_prepacked,"Coleslaw, w sauce, prepacked","Salade de chou ou Coleslaw, avec sauce, préemballée",2.443523677896199,1.0785865858,18.9
ingredient:prepared_pasta_salad_with_vegetable_meat_or_fish,"Prepared pasta salad, with vegetable, meat or fish","Salade de pâtes aux légumes, avec poisson ou viande",8.529713867855202,1.4097112408,64.9
ingredient:prepared_pasta_salad_vegetarian,"Prepared pasta salad, vegetarian","Salade de pâtes, végétarienne",5.800743451795199,1.4406833378,50.4
ingredient:potato_salad_piemontaisestyle_prepacked,"Potato salad, piémontaise-style, prepacked","Salade de pomme de terre à la piémontaise, préemballée",8.272613414445203,1.7893897698,58.2
ingredient:prepared_potatoes_salad_homemade,"Prepared potatoes salad, home-made",Salade de pommes de terre maison,11.368992014569702,1.7060659198,68.8
ingredient:prepared_rice_salad,Prepared rice salad,Salade de riz,5.1093919353429005,4.341177758500001,44.3
ingredient:prepared_mixed_tuna_and_vegetable_salad_canned_drained,"Prepared mixed tuna and vegetable salad, canned, drained","Salade de thon et légumes, appertisée, égouttée",9.0361272543531,1.0822459699999998,66.1
ingredient:tabbouleh_with_chicken_prepacked,"Tabbouleh with chicken, prepacked","Taboulé ou Salade de couscous au poulet, préemballé",6.299452596916899,1.6121823982,42.9
ingredient:tabbouleh_prepacked,"Tabbouleh, prepacked","Taboulé ou Salade de couscous, préemballé",2.390136702121699,0.8868720742,17.6
ingredient:fish_burger_fast_foods_restaurant,"Fish burger, fast foods restaurant",Burger au poisson,14.198440602816,0.7081016343,110.0
ingredient:chicken_burger_fast_foods_restaurant,"Chicken burger , fast foods restaurant",Burger au poulet,8.722278245641998,1.7174287053,63.5
ingredient:veggie_burger,Veggie burger,Burger végétarien,5.413502172321,0.8464754119999999,65.3
ingredient:cheeseburger_from_fast_foods_restaurant,"Cheeseburger, from fast foods restaurant","Cheeseburger, provenant de fast food",37.64022981201299,1.9104618293,80.5
ingredient:toasted_ham_sandwich_topped_with_grated_cheese_and_a_fried_egg,Toasted ham sandwich topped with grated cheese and a fried egg,Croque-madame,8.2720725591519,0.9927793812,41.7
ingredient:toasted_ham_sandwich_topped_with_grated_cheese,Toasted ham sandwich topped with grated cheese,Croque-monsieur,8.799318570157903,1.0127612741999998,43.0
ingredient:grilled_cheese_ham_sandwich_prepacked,"Grilled cheese & ham sandwich, prepacked","Croque-monsieur, rayon frais",8.9177408073249,0.9459927065,44.2
ingredient:cheeseburger_double_from_fast_foods_restaurant,"Cheeseburger, double, from fast foods restaurant","Double cheeseburger, provenant de fast food",28.221218255953,1.5424023302999998,71.3
ingredient:focaccia_filled,"Focaccia, filled","Focaccia, garnie",6.437191955361,1.9189718853,51.2
ingredient:fougasse_filled,"Fougasse, filled","Fougasse, garnie",2.324025181934,1.8852850583000005,36.3
ingredient:hamburger_from_fast_foods_restaurant,"Hamburger, from fast foods restaurant","Hamburger, provenant de fast food",37.172373463127,1.8803081483,79.3
ingredient:hotdog,Hot-dog,Hot-dog,15.145597170217002,1.3375395953,63.0
ingredient:large_round_sandwich_with_lettuce_tuna_anchovy_and_black_olives,"Large round sandwich with lettuce, tuna, anchovy and black olives",Pan bagnat,3.8032057642728994,2.1235265134999994,36.6
ingredient:sandwich_made_with_french_bread_camembert_cheese_and_butter,"Sandwich made with French bread, camembert cheese and butter","Sandwich baguette, camembert, beurre",8.126689483632896,0.7844841124999999,42.3
ingredient:sandwich_made_with_french_bread_raw_vegetables_and_mayonnaise,"Sandwich made with French bread, raw vegetables and mayonnaise","Sandwich baguette, crudités diverses, mayonnaise",5.5552618161529,1.2516029814999998,43.6
ingredient:sandwich_made_with_french_bread_turkey_raw_vegetables_and_mayonnaise,"Sandwich made with French bread, turkey, raw vegetables (lettuce & tomato) and mayonnaise","Sandwich baguette, dinde, crudités (tomate, salade), mayonnaise",5.5552618161529,1.2516029814999998,43.6
ingredient:sandwich_made_with_french_bread_ham_and_emmental_cheese,"Sandwich made with French bread, ham and emmental cheese","Sandwich baguette, jambon emmental",11.063472448082898,1.4753524155,60.3
ingredient:sandwich_made_with_french_bread_ham_and_butter,"Sandwich made with French bread, ham and butter","Sandwich baguette, jambon, beurre",11.2123688231029,1.7376172545,66.5
ingredient:sandwich_made_with_french_bread_ham_emmental_cheese_and_butter,"Sandwich made with French bread, ham, emmental cheese and butter","Sandwich baguette, jambon, emmental, beurre",11.063472448082898,1.4753524155,60.3
ingredient:sandwich_made_with_french_bread_hardboiled_egg_raw_vegetables_and_butter,"Sandwich made with French bread, hard-boiled egg, raw vegetables (tomato and lettuce) and butter","Sandwich baguette, jambon, oeuf dur, crudités (tomate, salade), beurre",6.6249801041829,1.3059678385,48.7
ingredient:sandwich_made_with_french_bread_merguez_sausage_ketchup_and_mustard,"Sandwich made with French bread, merguez sausage, ketchup and mustard","Sandwich baguette, merguez, ketchup moutarde",9.436449457002896,1.3633353145,59.0
ingredient:sandwich_made_with_french_bread_egg_raw_vegetables_and_mayonnaise,"Sandwich made with French bread, egg, raw vegetables (tomato and lettuce) and mayonnaise","Sandwich baguette, oeuf, crudités (tomate, salade), mayonnaise",4.8190626574029,1.2977184805,40.0
ingredient:sandwich_made_with_french_bread_pate_and_pickles,"Sandwich made with French bread, pâté and pickles","Sandwich baguette, pâté, cornichons",6.9107493814629,1.2599783265,48.1
ingredient:sandwich_made_with_french_bread_pork_raw_vegetables_and_mayonnaise,"Sandwich made with French bread, pork, raw vegetables (lettuce & tomato) and mayonnaise","Sandwich baguette, porc, crudités (tomate, salade), mayonnaise",6.6249801041829,1.3059678385,48.7
ingredient:sandwich_made_with_french_bread_chicken_raw_vegetables_and_mayonnaise,"Sandwich made with French bread, chicken, raw vegetables (lettuce & tomato) and mayonnaise","Sandwich baguette, poulet, crudités (tomate, salade), mayonnaise",7.641862241002899,1.9569867465,51.7
ingredient:sandwich_made_with_french_bread_salami_and_butter,"Sandwich made with French bread, salami and butter","Sandwich baguette, salami, beurre",11.2123688231029,1.7376172545,66.5
ingredient:sandwich_made_with_french_bread_dry_sausage_and_butter,"Sandwich made with French bread, dry sausage and butter","Sandwich baguette, saucisson, beurre",9.436449457002896,1.3633353145,59.0
ingredient:sandwich_made_with_french_bread_smoked_salmon_and_butter,"Sandwich made with French bread, smoked salmon and butter","Sandwich baguette, saumon fumé, beurre",5.2742717135729,0.9036426485,45.4
ingredient:sandwich_made_with_french_bread_tuna_raw_vegetables_and_mayonnaise,"Sandwich made with French bread, tuna, raw vegetables (tomato and lettuce) and mayonnaise","Sandwich baguette, thon, crudités (tomate, salade), mayonnaise",6.877177053962899,1.1641970945,55.1
ingredient:sandwich_made_with_french_bread_tuna_sweet_corn_and_raw_vegetables,"Sandwich made with French bread, tuna, sweet corn and raw vegetables","Sandwich baguette, thon, maïs, crudités",5.2742717135729,0.9036426485,45.4
ingredient:sandwich_made_with_french_bread_kebab_and_raw_vegetables,"Sandwich made with French bread, kebab and raw vegetables","Sandwich grec ou Kebab, baguette, crudités",25.6534202760329,2.9385577025,58.0
ingredient:sandwich_made_with_pita_bread_kebab_and_raw_vegetables,"Sandwich made with pita bread, kebab and raw vegetables","Sandwich grec ou Kebab, pita, crudités",24.164663040347904,2.5966377175,46.9
